Company,Licence Number,Licence Status,Surface Location,UWI,Field/Area Name,Pool/Deposit Name,"Final Total Depth, m",Last Volumetric Activity Date,"Last Annual Oil Prod, m³","Last Annual Gas Prod, 10³m³","Last Annual Water Prod, m³",,status,,SCVF or GM History,Well Deviation,Cement Top,Casing Failure History,Well Age,Suspended Well Status  Date,H2S,Land Use,Protection of Useable Water Aquifers,Proximity to Nearest Water Well,Well Accessibility,TVD (mKB),Well Operation type,TOTAL SCORE,,SCVF or GM History (4),Well Deviation (3),Cement Top (3),Casing Failure History (3),Well Age (3),Suspended Well Status  Date (3),H2S (4),Land Use (4),Protection of Useable Water Aquifers(3),Proximity to Nearest Water Well (2) ,Well Accessibility (3),TVD (mKB) (2),Well Operation type (3),total score
Lexin Resources Ltd. 0CW8,399068,Issued,09-22-020-27W4,00/15-22-020-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,348.00",2016-06-01,0,182.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399068,Issued,09-22-020-27W4,00/15-22-020-27W4/2,HERRONTON,COMMINGLED MFP9501,"1,348.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399122,Amended,06-22-020-27W4,00/07-22-020-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,214.00",2016-06-01,0,151.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399122,Amended,06-22-020-27W4,00/07-22-020-27W4/2,HERRONTON,COMMINGLED MFP9501,"1,214.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399122,Amended,06-22-020-27W4,00/07-22-020-27W4/3,HERRONTON,COMMINGLED MFP9501,"1,214.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399130,Issued,06-18-020-27W4,00/16-18-020-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,739.00",2016-06-01,0,101.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399339,Suspension,13-07-017-28W4,00/11-07-017-28W4/0,,,"3,040.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399407,Issued,09-13-021-28W4,00/09-13-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,177.00",2016-06-01,0,130.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399408,Issued,01-11-021-28W4,00/01-11-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,230.00",2016-06-01,0,310.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399408,Issued,01-11-021-28W4,00/01-11-021-28W4/2,OKOTOKS,COMMINGLED MFP9501,"1,230.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399409,Suspension,08-14-021-28W4,00/08-14-021-28W4/0,,,"1,173.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399436,Suspension,06-23-020-27W4,00/01-23-020-27W4/0,,,"1,482.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399437,Issued,06-23-020-27W4,00/16-23-020-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,449.00",2016-06-01,0,84.9,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399438,Issued,08-03-021-28W4,00/08-03-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,277.00",2016-06-01,0,301.9,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399438,Issued,08-03-021-28W4,00/08-03-021-28W4/2,OKOTOKS,COMMINGLED MFP9501,"1,277.00",2016-06-01,0,360.7,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399480,Issued,05-01-021-28W4,00/08-02-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,248.00",2016-06-01,0,292.7,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399512,Suspension,12-33-019-24W4,00/13-33-019-24W4/0,,,"1,231.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399513,Suspension,01-32-019-24W4,00/16-29-019-24W4/0,,,"1,064.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399533,Suspension,05-29-019-24W4,00/06-29-019-24W4/0,,,"1,140.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399533,Suspension,05-29-019-24W4,00/06-29-019-24W4/2,,,"1,140.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399554,Issued,08-01-021-28W4,00/09-01-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,240.00",2016-06-01,0,162.4,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399581,Suspension,13-18-019-26W4,00/13-18-019-26W4/0,,,"1,143.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399581,Suspension,13-18-019-26W4,00/13-18-019-26W4/2,,,"1,143.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399581,Suspension,13-18-019-26W4,00/13-18-019-26W4/3,,,"1,143.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399581,Suspension,13-18-019-26W4,00/13-18-019-26W4/4,,,"1,143.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399642,Issued,08-24-020-27W4,00/11-19-020-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,448.00",2016-06-01,0,30.4,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399667,Amended,01-04-020-26W4,00/09-04-020-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,352.00",2017-02-01,0,103,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399667,Amended,01-04-020-26W4,00/09-04-020-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,352.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399935,Issued,14-22-017-26W4,00/11-22-017-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,157.00",2017-02-01,0,18.4,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399935,Issued,14-22-017-26W4,00/11-22-017-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,157.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399997,Issued,09-05-021-27W4,00/09-05-021-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,224.00",2016-06-01,0,65.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,399997,Issued,09-05-021-27W4,00/09-05-021-27W4/2,HERRONTON,COMMINGLED MFP9501,"1,224.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400043,Issued,14-14-018-26W4,00/14-14-018-26W4/0,,,"1,078.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400043,Issued,14-14-018-26W4,00/14-14-018-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,078.00",2017-02-01,0,56.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400118,Suspension,04-14-015-25W4,00/04-14-015-25W4/0,,,"1,081.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400118,Suspension,04-14-015-25W4,00/04-14-015-25W4/2,,,"1,081.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400122,Suspension,12-01-015-25W4,00/14-01-015-25W4/0,,,"1,190.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400262,Issued,02-01-021-28W4,00/14-36-020-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,283.00",2016-06-01,0,286.6,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400262,Issued,02-01-021-28W4,00/14-36-020-28W4/2,OKOTOKS,COMMINGLED MFP9501,"1,283.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400276,Suspension,16-14-018-26W4,00/16-14-018-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,054.00",2013-04-01,0,1.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400276,Suspension,16-14-018-26W4,00/16-14-018-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,054.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400276,Suspension,16-14-018-26W4,00/16-14-018-26W4/3,HERRONTON,COMMINGLED MFP9501,"1,054.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400443,Issued,14-16-018-26W4,00/13-16-018-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,126.00",2017-02-01,0,48.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400443,Issued,14-16-018-26W4,00/13-16-018-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,126.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400467,Suspension,10-17-014-24W4,00/10-17-014-24W4/0,,,918,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400576,Suspension,09-05-017-29W4,02/09-05-017-29W4/0,,,"2,713.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400782,Suspension,01-26-018-26W4,00/01-26-018-26W4/0,,,"1,094.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400782,Suspension,01-26-018-26W4,00/01-26-018-26W4/2,,,"1,094.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400782,Suspension,01-26-018-26W4,00/01-26-018-26W4/3,,,"1,094.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400879,Suspension,15-31-014-24W4,00/15-31-014-24W4/0,,,995,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,400924,Suspension,16-04-019-26W4,00/08-04-019-26W4/0,,,"1,302.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401067,Suspension,02-19-014-24W4,00/07-19-014-24W4/0,,,"1,015.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401190,Suspension,11-19-007-01W5,00/08-19-007-01W5/2,BURMIS,COMMINGLED POOL 003,"2,774.00",2011-12-01,0,63.2,0.6,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401190,Suspension,11-19-007-01W5,00/09-19-007-01W5/0,,,"2,300.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401258,Issued,07-06-019-26W4,00/12-06-019-26W4/0,HERRONTON,COMMINGLED MFP9501,"1,363.00",2017-02-01,0,37.6,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401258,Issued,07-06-019-26W4,00/12-06-019-26W4/2,HERRONTON,COMMINGLED MFP9501,"1,363.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401570,Suspension,16-28-018-27W4,00/16-28-018-27W4/0,HERRONTON,COMMINGLED MFP9501,"1,202.00",2009-06-01,0,100.7,1.6,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401570,Suspension,16-28-018-27W4,00/16-28-018-27W4/2,HERRONTON,COMMINGLED MFP9501,"1,202.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401570,Suspension,16-28-018-27W4,00/16-28-018-27W4/3,HERRONTON,COMMINGLED MFP9501,"1,202.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401681,Suspension,08-34-018-27W4,00/08-34-018-27W4/0,,,"1,177.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,401681,Suspension,08-34-018-27W4,00/08-34-018-27W4/2,,,"1,177.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419301,Issued,07-10-018-24W4,00/07-10-018-24W4/0,HERRONTON,GLAUCONITIC AA,"1,730.00",2016-09-01,2.3,411.5,32,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419372,Issued,09-13-021-28W4,00/07-13-021-28W4/0,OKOTOKS,TEMP COMMINGLED CODE,"1,400.00",2016-06-01,0,206.7,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419372,Issued,09-13-021-28W4,00/07-13-021-28W4/2,OKOTOKS,TEMP COMMINGLED CODE,"1,400.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419393,Issued,08-03-021-28W4,00/16-03-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,423.30",2016-06-01,0,120.6,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419394,Issued,08-03-021-28W4,00/03-02-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,520.00",2016-06-01,0,211.1,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419395,Issued,08-03-021-28W4,00/14-02-021-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,683.00",2016-06-01,0,301.9,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419395,Issued,08-03-021-28W4,00/14-02-021-28W4/2,OKOTOKS,COMMINGLED MFP9501,"1,683.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419669,Amended,13-35-020-28W4,00/14-35-020-28W4/0,OKOTOKS,COMMINGLED MFP9501,"1,328.00",2016-06-01,0,193.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,419669,Amended,13-35-020-28W4,00/14-35-020-28W4/2,OKOTOKS,COMMINGLED MFP9501,"1,328.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,421603,Issued,07-09-007-01W5,00/04-09-007-01W5/0,,,"2,244.50",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,421603,Issued,07-09-007-01W5,00/04-09-007-01W5/2,BURMIS,BASAL BELLY RIVER C,"2,244.50",2017-02-01,0,871.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,422274,Issued,04-16-007-01W5,02/04-16-007-01W5/0,BURMIS,COMMINGLED POOL 003,"2,050.00",2017-02-01,0,498.6,0.1,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,422274,Issued,04-16-007-01W5,02/04-16-007-01W5/2,BURMIS,COMMINGLED POOL 003,"2,050.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,422274,Issued,04-16-007-01W5,02/04-16-007-01W5/3,BURMIS,COMMINGLED POOL 003,"2,050.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,423877,Issued,13-02-019-23W4,00/03-11-019-23W4/0,MILO,ELLERSLIE AA,"1,815.00",2016-05-01,150.2,54,2.1,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,423966,Amended,04-28-015-25W4,00/04-28-015-25W4/0,VULCAN,BASAL MANNVILLE I,"1,960.00",2016-08-01,90,76.5,32.4,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,427042,Issued,13-35-017-23W4,00/04-35-017-23W4/0,LOMOND,ELLERSLIE I,"2,832.00",2016-08-01,255.5,886.4,2.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,436263,Amended,02-13-019-24W4,00/08-13-019-24W4/0,HERRONTON,ELLERSLIE BB,"1,885.00",2016-09-01,135.1,293.2,0.8,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lexin Resources Ltd. 0CW8,437332,Issued,16-25-018-23W4,00/16-25-018-23W4/0,QUEENSTOWN,ELLERSLIE M,"1,635.00",2016-07-01,149.8,146.4,1.5,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LGX Oil + Gas Inc. A6D5,23011,Issued,10-14-005-05W4,00/10-14-005-05W4/0,MANYBERRIES,SUNBURST A,"1,188.70",2018-12-01,151.5,6,0.7,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
